tweet,0,1,2
work zone inner loop highway nb entrance ramp from paces ferry road left lane ramp meters no delays,False,True,False
work zone moving work right shoulder closure nb jefferson mile rd,False,True,False
work zone nb gratiot ave left lane closed mile mile,False,True,False
work zone nb telegraph mile elizabeth lake rd right lanes closed pm,False,True,False
work zone northbound pine grove ave holland ave right lane closed mdot,False,True,False
work zone sb highway mile left lane closed,False,True,False
work zone southbound holland ave right lane closed mdot,False,True,False
work zone tree maintenance highway wb greenbriar parkway barge road right lane slight delay east mt gilead road,False,True,False
work zone tree pruning highway wb greenbriar parkway barge road right lane delays dodson drive bridge,False,True,False
work zone update southbound gratiot mile mile left lane closed september,False,True,False
work zone update wb mile sherwood mound right lane closed,False,True,False
work zones come sizes sometimes small moving operations watch highway,True,False,False
worked farmers ranchers amp landowners protect land amp water million acres nationwide,True,False,False
worker goes viral personally delivers generators ahead hurricane irma,True,False,False
working chart virginiatech future helping bring donors,True,False,False
working follow twin falls incident can dm contact info,True,False,False
working food banks across country fighthunger spark change get involved,True,False,False
working hard beautiful day philly athletes,True,False,False
working help rural america task force created amp,True,False,False
working new replica arrowheads made old historic oak niagara become,True,False,False
working prevent disaster mozambique sheds light realities life front lines,True,False,False
working together develop local strategies strong rural communities,True,False,False
working youth team fall i completed youth tackle certification excited season countdowntokickoff,True,False,False
workplace solutions entire workforce millennials read gensleron,True,False,False
works easiest way call digging nationwide make call days,True,False,False
works local charities amp ngo run breakfast programs children csr health,True,False,False
worland buffalo open traffic both dir wyoroad,False,True,False
worland shoshoni open traffic both dir wyoroad,False,True,False
world best chef found dead,True,False,False
world comes together tackle mercury pollution let makemercuryhistory,True,False,False
world flowering plants depend pollinators,True,False,False
